record_id,state,account_length,phone_number,international_plan,voice_mail_plan,number_vmail_messages,customer_service_calls,churn
1681,CO,110,510-345-8350,no,no,0,1,0
1682,AK,96,408-334-4506,no,yes,29,1,0
1683,TN,47,415-332-3544,no,yes,30,2,0
1684,KY,115,510-380-5102,no,no,0,2,0
1685,PA,69,415-395-6149,no,no,0,3,0
1686,CT,163,408-398-8122,no,yes,40,2,0
1687,CT,90,415-334-4438,no,no,0,3,0
1688,MN,98,415-384-7459,no,no,0,3,0
1689,WY,90,408-368-3931,no,yes,39,1,0
1690,PA,174,415-353-1352,no,yes,15,1,0
1691,OR,95,415-348-5725,no,no,0,2,1
1692,PA,79,415-365-2008,no,no,0,1,1
1693,OK,123,415-393-3635,no,yes,27,1,0
1694,VT,99,415-380-8727,no,no,0,7,1
1695,ID,114,415-381-2376,no,no,0,2,0
1696,PA,141,510-365-8114,no,no,0,1,0
1697,NM,132,408-415-5008,no,no,0,1,0
1698,FL,133,510-392-8318,no,no,0,0,0
1699,TX,133,408-401-4007,no,no,0,4,0
1700,VT,93,510-338-7709,no,yes,32,2,0
1701,MA,34,415-374-1981,no,no,0,2,1
1702,OR,140,415-333-5101,no,no,0,4,1
1703,DE,96,415-345-3734,no,yes,26,2,0
1704,FL,144,510-384-5004,no,no,0,1,1
1705,ID,24,408-341-9396,no,yes,29,3,0
1706,MD,54,415-408-6302,no,no,0,1,0
1707,WV,50,408-348-7193,no,no,0,5,1
1708,ID,92,415-417-4063,no,yes,23,4,0
1709,NV,96,408-375-6911,no,no,0,3,0
1710,OH,146,415-358-3604,no,no,0,2,0
1711,ID,138,415-339-7485,yes,yes,17,0,0
1712,SC,102,408-368-3078,no,no,0,4,0
1713,MO,76,510-418-7055,no,no,0,5,1
1714,NE,99,415-386-9981,no,no,0,3,0
1715,NC,83,510-366-2541,no,yes,36,0,0
1716,ME,36,510-335-3110,no,yes,25,1,0
1717,MI,70,510-400-7809,no,no,0,1,0
1718,AZ,109,415-404-3106,yes,no,0,2,1
1719,AZ,100,415-333-2337,no,no,0,2,0
1720,HI,104,408-353-6482,no,no,0,1,0
1721,NJ,106,415-397-8162,no,no,0,1,0
1722,MS,84,510-380-6722,no,no,0,1,0
1723,MA,80,510-329-2918,no,no,0,2,0
1724,SC,100,510-348-8022,no,no,0,1,0
1725,MN,99,408-388-4459,no,no,0,2,0
1726,WV,50,510-358-3114,no,no,0,1,0
1727,MS,105,415-343-9654,no,no,0,1,0
1728,VA,113,415-401-9909,no,yes,23,4,0
1729,MS,111,415-404-9978,no,yes,36,2,0
1730,NM,161,408-397-8011,no,no,0,2,0
1731,TX,70,415-341-8719,no,no,0,0,1
1732,HI,97,415-408-1242,no,yes,43,3,0
1733,WA,130,510-406-7726,no,no,0,0,0
1734,WI,92,415-351-2773,no,no,0,1,0
1735,CO,119,408-368-6174,no,no,0,0,0
1736,NV,115,415-334-5029,no,no,0,1,1
1737,RI,134,415-413-1789,no,no,0,0,0
1738,VA,127,408-414-1246,no,yes,25,0,0
1739,NJ,80,415-330-4978,no,no,0,2,1
1740,ND,153,415-386-1631,no,yes,31,0,0
1741,MN,85,415-363-1208,no,no,0,3,0
1742,HI,79,415-334-5263,no,no,0,1,0
1743,ND,35,415-361-4137,no,no,0,1,0
1744,WI,120,408-374-8187,no,yes,26,0,0
1745,MN,68,510-370-1525,no,no,0,0,0
1746,DC,60,408-355-3801,no,no,0,1,1
1747,KS,120,510-392-5605,no,no,0,1,0
1748,MT,71,510-363-1366,no,yes,23,1,0
1749,WV,124,415-358-5274,no,no,0,3,0
1750,ME,23,510-376-9607,no,no,0,1,1
1751,WY,225,415-374-1213,no,no,0,1,0
1752,NY,181,415-421-8537,yes,no,0,0,1
1753,VT,63,415-351-5576,no,no,0,2,0
1754,NC,54,415-407-7258,yes,no,0,2,1
1755,MO,80,408-405-4420,yes,yes,15,1,0
1756,NC,118,408-340-2855,yes,yes,39,1,0
1757,NJ,42,408-342-8002,yes,no,0,2,0
1758,OH,134,408-355-6826,no,no,0,0,0
1759,TX,66,415-402-3886,no,yes,35,0,0
1760,WA,66,415-336-5900,no,no,0,2,0
1761,TN,127,415-339-7684,no,yes,28,1,0
1762,HI,146,510-390-2433,no,no,0,0,0
1763,WY,93,408-360-7246,no,yes,42,1,0
1764,CT,77,415-335-6508,no,no,0,0,1
1765,NM,111,415-348-6720,no,no,0,4,1
1766,NJ,125,415-406-6400,no,no,0,2,0
1767,AL,115,510-390-7370,no,yes,14,2,0
1768,MN,115,510-390-5055,yes,no,0,2,1
1769,NC,114,408-405-7542,no,no,0,2,0
1770,OH,106,415-364-4927,no,no,0,0,0
1771,ND,118,415-329-3458,no,yes,39,2,0
1772,CO,59,510-331-3842,no,no,0,1,0
1773,ND,87,415-343-4147,yes,yes,40,1,0
1774,NY,21,415-335-2274,no,no,0,1,0
1775,WI,142,408-343-3227,no,yes,24,0,0
1776,WY,62,415-336-6907,no,no,0,0,0
1777,OR,149,415-331-1391,no,no,0,3,1
1778,CO,54,510-360-1643,no,yes,39,2,0
1779,LA,112,510-410-2518,no,no,0,1,0
1780,AL,68,510-344-4970,no,no,0,1,0
1781,TX,201,415-408-1486,no,yes,21,1,0
1782,PA,88,510-396-1648,no,no,0,1,0
1783,IL,85,415-391-2022,no,yes,29,1,0
1784,DE,51,415-420-6465,yes,no,0,0,1
1785,MO,45,510-398-2628,no,yes,29,2,0
1786,AR,116,510-409-5519,no,no,0,0,0
1787,OH,146,408-391-8554,no,yes,31,1,0
1788,WI,63,510-395-1693,no,yes,34,1,0
1789,GA,133,510-393-3194,no,no,0,0,0
1790,KY,125,408-328-3402,no,no,0,2,0
1791,OH,72,510-411-4781,no,no,0,1,0
1792,TN,130,408-401-2581,no,no,0,0,0
1793,SD,97,415-385-1214,no,no,0,1,0
1794,NY,54,415-348-6853,no,no,0,1,1
1795,GA,160,415-341-8412,no,yes,29,1,0
1796,TX,79,415-330-8142,no,no,0,1,0
1797,WV,92,415-361-1404,no,yes,47,0,0
1798,MI,59,415-375-9671,no,no,0,1,0
1799,ND,132,510-372-1824,no,no,0,1,0
1800,NE,21,510-408-3606,no,no,0,0,0
1801,SD,93,415-333-3595,no,no,0,2,0
1802,NJ,147,415-379-7009,no,yes,36,5,0
1803,AK,101,510-411-4940,no,no,0,1,0
1804,CT,125,415-409-7523,yes,no,0,0,1
1805,CO,63,415-408-6725,no,no,0,3,0
1806,MD,107,415-350-2384,no,no,0,0,0
1807,ND,110,408-348-1706,no,no,0,3,0
1808,NH,83,415-415-6145,no,no,0,3,0
1809,MN,117,408-373-3731,no,no,0,1,0
1810,KY,124,415-341-3349,no,no,0,0,0
1811,NH,115,510-399-8859,no,no,0,3,0
1812,CO,156,408-377-4518,yes,no,0,1,0
1813,KY,89,408-341-1594,no,no,0,0,0
1814,KY,72,415-418-8770,no,no,0,0,0
1815,IN,101,415-332-9118,no,yes,42,0,0
1816,OR,53,415-386-1418,no,no,0,2,0
1817,SD,116,408-393-3535,no,no,0,2,0
1818,DE,78,408-328-9006,no,no,0,3,0
1819,OR,117,415-402-2482,no,yes,17,0,0
1820,NE,56,510-408-4865,no,no,0,1,0
1821,OH,123,408-396-6247,no,yes,39,1,0
1822,OH,127,408-396-9462,no,no,0,2,0
1823,AR,116,415-396-9279,no,yes,23,2,0
1824,KS,138,510-363-8715,no,yes,26,1,0
1825,TX,120,415-356-1358,no,no,0,3,0
1826,WI,102,408-360-7839,no,no,0,3,0
1827,OR,95,415-364-8774,no,no,0,2,0
1828,VA,102,408-348-5038,no,no,0,2,0
1829,AR,89,415-365-4728,no,yes,25,1,0
1830,CT,50,408-351-9037,no,no,0,1,0
1831,OH,93,415-397-9184,no,yes,42,7,0
1832,WY,68,510-398-4538,no,no,0,1,0
1833,IL,70,408-382-6827,no,no,0,2,0
1834,MO,138,415-408-1340,no,yes,29,0,0
1835,DC,141,415-333-9511,no,yes,37,4,0
1836,MA,112,415-358-7379,no,yes,17,0,0
1837,NH,117,510-397-1766,yes,no,0,1,1
1838,IA,1,408-331-2144,no,yes,26,1,0
1839,AL,70,415-345-7014,no,no,0,1,0
1840,OR,87,510-395-1898,no,yes,22,2,0
1841,WV,52,510-373-8920,no,yes,21,2,0
1842,WA,97,408-373-8908,no,no,0,0,1
1843,NV,105,408-415-1203,no,no,0,2,0
1844,SC,77,510-369-7017,no,yes,28,4,1
1845,NC,80,415-420-8435,yes,no,0,2,1
1846,NH,120,510-395-2579,no,yes,43,1,0
1847,WY,54,408-405-7850,no,yes,39,2,0
1848,FL,148,510-394-7710,yes,no,0,2,0
1849,PA,119,408-342-4122,no,no,0,2,1
1850,NC,162,408-340-1876,no,yes,26,1,1
1851,MO,85,510-383-6095,no,no,0,5,1
1852,KS,101,510-413-1061,no,yes,25,1,0
1853,KY,172,415-343-5347,no,no,0,0,0
1854,DE,80,415-376-4861,no,no,0,1,0
1855,WI,67,510-417-2265,no,no,0,2,0
1856,CO,86,408-419-7415,no,no,0,1,0
1857,NM,107,415-407-2259,no,no,0,1,1
1858,DE,133,510-333-2906,no,no,0,0,0
1859,IL,116,510-360-7477,no,no,0,0,0
1860,WA,63,408-342-5243,no,no,0,0,0
1861,MA,119,408-417-3999,yes,yes,16,0,1
1862,OH,133,408-379-1720,yes,no,0,0,1
1863,TN,94,408-368-3117,yes,no,0,1,0
1864,MA,69,510-352-5000,no,no,0,0,0
1865,MI,146,408-405-7676,no,no,0,7,1
1866,TX,119,510-361-2349,no,no,0,2,1
1867,NH,142,408-383-2901,yes,yes,25,0,0
1868,MD,123,408-369-7049,no,no,0,3,0
1869,MS,101,408-387-5533,no,no,0,1,1
1870,AZ,43,415-362-3660,no,no,0,0,0
1871,IN,69,408-357-3577,no,no,0,0,0
1872,NY,15,510-394-3312,yes,no,0,2,0
1873,WI,107,510-395-8330,no,yes,25,1,0
1874,WV,67,510-373-8895,no,no,0,2,0
1875,NY,99,415-386-4581,no,no,0,1,0
1876,OK,46,415-354-8191,no,no,0,1,0
1877,NC,55,408-359-7562,yes,no,0,1,0
1878,KY,39,415-359-4336,no,no,0,1,1
1879,TX,92,510-336-9901,no,no,0,2,0
1880,CT,56,415-406-3069,no,no,0,4,1
1881,NE,76,415-334-6519,no,no,0,0,1
1882,HI,132,408-361-8113,yes,yes,33,2,0
1883,SC,140,510-347-9769,no,yes,28,1,0
1884,AK,51,510-352-9130,yes,yes,12,2,0
1885,SD,27,408-378-4557,no,no,0,1,0
1886,ID,224,510-360-8919,no,no,0,3,0
1887,OK,105,510-405-4109,yes,yes,28,0,1
1888,WA,117,408-381-2498,no,no,0,2,0
1889,SD,91,415-357-5696,no,no,0,1,1
1890,OH,135,415-412-2947,no,no,0,4,0
1891,VA,146,415-363-3571,no,no,0,3,0
1892,WI,147,415-405-5403,yes,no,0,0,1
1893,IN,68,510-330-9354,no,no,0,2,1
1894,NM,68,408-396-7091,no,no,0,3,0
1895,HI,86,408-398-3004,no,yes,21,0,0
1896,KY,131,415-400-4020,no,no,0,1,0
1897,OH,86,415-356-3448,no,yes,29,1,0
1898,VT,159,415-335-2019,no,no,0,2,1
1899,AZ,134,415-332-6633,no,yes,40,1,0
1900,VT,113,510-359-7648,no,no,0,1,0
1901,MO,132,408-412-9190,no,no,0,1,0
1902,AL,85,415-368-9007,no,no,0,1,0
1903,NJ,93,510-384-5632,yes,yes,38,1,1
1904,WA,174,408-352-6068,no,yes,33,4,1
1905,NY,61,415-343-9645,no,no,0,2,0
1906,DC,91,415-384-7873,no,yes,39,1,0
1907,NE,88,408-396-2187,no,yes,28,2,0
1908,MA,88,408-383-5109,no,yes,45,2,0
1909,VT,195,415-377-7843,no,yes,36,0,0
1910,NM,182,415-382-7999,no,no,0,0,0
1911,CO,118,408-328-1222,no,no,0,4,0
1912,NH,103,408-371-1727,no,no,0,8,1
1913,IL,65,510-369-8871,no,no,0,2,0
1914,UT,61,408-335-9726,no,yes,25,3,0
1915,WV,172,415-357-3709,no,no,0,1,0
1916,NJ,72,415-422-9964,no,no,0,1,0
1917,NM,113,510-366-9211,no,no,0,2,0
1918,ND,177,408-384-9033,no,no,0,1,0
1919,WA,100,408-382-4932,no,no,0,6,1
1920,NM,67,415-404-7518,no,no,0,1,0
1921,DE,136,415-353-1954,no,no,0,3,0
1922,GA,71,415-391-7166,no,no,0,4,0
1923,HI,134,408-370-9000,no,no,0,1,0
1924,CT,124,415-332-3642,no,no,0,1,0
1925,NJ,84,415-412-3898,no,no,0,2,0
1926,ME,39,408-366-5640,no,no,0,2,0
1927,OK,110,510-356-2302,no,no,0,3,0
1928,TN,102,510-345-9018,no,no,0,1,0
1929,WY,70,415-365-6205,no,no,0,0,0
1930,NY,142,415-337-1151,no,no,0,1,0
1931,DE,81,510-374-4664,yes,no,0,1,0
1932,RI,17,415-396-9656,no,no,0,1,0
1933,PA,119,408-377-5043,no,no,0,1,1
1934,HI,105,415-401-7359,no,no,0,0,1
1935,MD,108,415-375-2184,yes,yes,42,3,1
1936,VA,90,415-367-6005,no,no,0,2,0
1937,IN,100,415-364-2166,no,yes,33,1,0
1938,OR,155,408-414-4741,no,yes,30,1,0
1939,AZ,113,510-403-9719,no,no,0,2,1
1940,WI,123,415-371-8452,no,no,0,1,0
1941,VA,145,408-392-6239,no,no,0,1,0
1942,MO,42,415-410-5250,no,no,0,2,0
1943,NV,125,510-336-1574,no,no,0,0,0
1944,HI,131,415-406-8324,no,yes,30,1,0
1945,WA,107,415-411-7110,no,no,0,1,0
1946,IL,48,408-341-9907,no,no,0,1,0
1947,IL,76,510-400-8952,no,no,0,0,0
1948,LA,128,415-333-9266,no,no,0,1,0
1949,WI,73,415-419-4894,no,no,0,0,0
1950,TX,52,415-364-9904,no,no,0,4,1
1951,MI,126,415-394-3048,yes,yes,26,1,0
1952,NC,124,415-352-6265,no,no,0,1,0
1953,WA,137,408-357-3187,no,no,0,0,0
1954,ND,71,510-373-8483,no,no,0,0,1
1955,NE,139,415-375-9930,no,no,0,0,0
1956,MS,107,510-352-6282,no,yes,30,3,0
1957,KY,147,408-396-2945,no,no,0,1,0
1958,RI,116,510-412-3527,no,no,0,3,0
1959,NY,60,510-328-4231,no,yes,31,2,0
1960,TX,38,510-413-9055,no,no,0,0,0
1961,DE,63,408-363-8755,no,no,0,3,0
1962,NM,94,415-388-8891,no,no,0,3,0
1963,RI,131,415-360-1776,no,no,0,0,0
1964,MS,158,510-411-3578,no,no,0,1,0
1965,NY,139,510-399-7268,no,no,0,1,1
1966,NE,77,415-350-1532,no,no,0,1,0
1967,WI,140,415-359-2197,no,no,0,3,0
1968,KY,72,408-407-9290,no,no,0,1,0
1969,SD,52,510-358-6672,no,yes,20,1,0
1970,VA,103,510-393-4621,no,no,0,5,0
1971,KS,74,415-336-7357,no,yes,32,1,0
1972,ND,124,415-351-1466,no,no,0,2,0
1973,CO,85,510-394-6668,no,yes,21,5,0
1974,KY,113,408-403-2673,no,yes,20,5,1
1975,WA,71,408-355-1735,no,no,0,2,0
1976,NV,177,415-416-7679,no,yes,27,1,0
1977,SC,49,415-340-4972,yes,no,0,2,1
1978,RI,106,510-417-4826,yes,no,0,3,1
1979,ID,60,510-408-6676,no,no,0,1,0
1980,KY,43,408-417-6683,no,no,0,4,0
1981,ME,66,510-331-6270,no,no,0,1,0
1982,SD,125,415-404-9754,no,no,0,0,0
1983,SC,114,510-364-9425,no,yes,4,3,0
1984,TN,112,415-339-6477,no,no,0,3,1
1985,MT,101,408-362-2787,no,yes,16,2,0
1986,WI,70,415-405-9233,no,no,0,0,0
1987,AK,59,408-416-1845,no,no,0,0,0
1988,AZ,59,408-385-9657,no,no,0,1,0
1989,MT,124,415-420-5652,no,yes,30,2,0
1990,DE,99,415-415-1141,no,no,0,2,0
1991,VA,150,510-334-5634,no,no,0,1,0
1992,MA,81,510-403-4200,no,no,0,2,0
1993,IN,86,510-357-7893,no,no,0,0,0
1994,MD,84,510-369-2899,no,no,0,0,0
1995,NV,118,510-381-1026,no,yes,35,1,0
1996,CO,89,415-388-8722,no,no,0,1,0
1997,KS,93,415-418-3135,no,no,0,3,0
1998,AR,85,415-380-3974,no,no,0,2,0
1999,WY,160,408-338-7232,no,no,0,0,0
2000,PA,28,415-334-5223,no,no,0,3,0
2001,TX,73,408-340-8323,no,no,0,1,1
2002,NY,156,408-337-6851,no,no,0,3,0
2003,OR,33,415-344-5973,yes,no,0,1,0
2004,CA,77,510-335-2261,no,no,0,4,0
2005,NY,119,415-343-1458,no,no,0,1,0
2006,AR,91,510-415-4875,no,yes,27,3,0
2007,MI,102,510-381-2726,no,no,0,3,0
2008,OK,86,415-395-3852,no,yes,33,3,0
2009,TX,82,415-358-7914,no,no,0,0,0
2010,NC,89,408-332-6958,no,no,0,0,0
2011,ID,86,415-355-1019,no,no,0,3,0
2012,IL,134,408-382-9447,no,no,0,1,0
2013,OR,92,415-386-8536,no,no,0,2,0
2014,SD,87,510-363-3818,no,no,0,3,0
2015,NE,64,408-360-6416,no,no,0,0,0
2016,RI,80,510-332-8764,no,no,0,3,0
2017,MD,165,415-398-4814,no,yes,39,3,0
2018,ID,153,415-410-5963,no,yes,22,1,0
2019,ME,41,415-399-6642,no,yes,30,1,0
2020,SD,108,415-390-9986,no,no,0,2,0
2021,NY,104,415-391-1793,no,yes,26,1,0
2022,DE,115,408-352-5542,no,no,0,1,0
2023,OK,87,415-386-8118,no,no,0,1,0
2024,SC,159,415-394-9825,no,yes,23,2,0
2025,IN,119,510-382-4952,no,no,0,2,0
2026,NV,69,415-387-2698,no,no,0,1,0
2027,IL,87,408-417-1360,yes,yes,36,1,0
2028,SD,93,510-408-4836,no,no,0,1,1
2029,OK,154,415-374-8329,yes,no,0,0,1
2030,KS,57,415-363-8424,no,yes,37,1,0
2031,IA,130,510-408-8910,no,no,0,5,0
2032,NJ,151,415-399-3840,no,no,0,2,0
2033,NJ,162,408-367-8692,no,no,0,2,1
2034,MT,60,415-387-4504,no,no,0,1,0
2035,IA,81,510-328-2647,no,no,0,3,0
2036,WA,132,415-369-7903,no,no,0,3,0
2037,NE,86,408-399-6852,no,no,0,1,0
2038,TX,136,408-335-4888,no,no,0,1,1
2039,MS,121,415-344-2260,no,yes,21,1,0
2040,IA,105,510-349-4070,no,yes,15,2,0
2041,WI,105,415-394-6505,no,yes,34,2,0
2042,MT,51,415-419-3612,no,yes,26,1,0
2043,GA,64,408-356-1952,no,no,0,3,0
2044,MT,80,510-416-7866,yes,yes,30,0,0
2045,ND,56,415-398-1759,no,no,0,4,0
2046,VT,120,415-338-9950,no,no,0,1,0
2047,SD,103,510-412-7278,no,no,0,3,0
2048,OH,164,510-347-1263,no,yes,27,3,0
2049,OH,116,415-386-5684,no,yes,27,2,0
2050,MT,121,408-334-4354,no,no,0,1,0
2051,IL,55,415-398-5970,yes,no,0,1,0
2052,NV,183,415-330-3429,no,no,0,2,0
2053,UT,104,408-418-4637,no,no,0,0,0
2054,NH,90,408-393-7322,no,no,0,1,0
2055,LA,82,415-353-5557,no,no,0,1,0
2056,VT,101,415-411-5334,no,no,0,3,0
2057,NY,9,415-398-8588,no,yes,16,2,0
2058,CT,97,415-374-7285,no,no,0,0,0
2059,KS,94,408-379-7215,no,no,0,3,1
2060,MI,127,510-357-7875,no,yes,25,0,0
2061,SD,125,510-393-9677,no,yes,34,0,0
2062,ME,140,415-345-9598,no,no,0,1,0
2063,MD,90,415-353-3203,no,no,0,2,0
2064,VA,67,415-330-7486,no,no,0,2,0
2065,NJ,113,415-397-6425,no,no,0,1,0
2066,TN,121,510-338-1815,no,yes,26,0,0
2067,DC,93,408-406-5023,no,no,0,4,0
2068,DC,121,408-368-2458,no,no,0,1,0
2069,OR,53,408-400-8375,no,no,0,0,1
2070,RI,75,415-387-8201,no,no,0,1,0
2071,AK,132,510-346-4360,no,no,0,2,0
2072,WI,162,408-412-8811,no,no,0,3,0
2073,IN,140,415-413-3990,no,no,0,1,0
2074,MI,91,408-345-2448,no,no,0,2,0
2075,ID,73,510-394-4512,no,yes,28,2,0
2076,NH,95,408-400-8538,yes,no,0,4,1
2077,MN,145,408-412-8769,no,no,0,0,0
2078,AZ,100,415-390-1552,no,no,0,1,0
2079,MN,122,415-389-2477,no,no,0,2,0
2080,MO,109,415-389-4695,no,no,0,0,0
2081,AL,82,408-406-8037,no,no,0,1,0
2082,PA,65,415-382-9138,no,yes,23,0,0
2083,AK,52,510-414-7942,no,no,0,3,0
2084,MS,136,415-348-7071,no,yes,24,2,0
2085,IA,75,415-404-2942,no,no,0,1,0
2086,WY,146,408-348-3581,no,no,0,1,0
2087,NE,105,408-327-6764,no,no,0,4,0
2088,ND,48,415-405-2831,no,no,0,2,0
2089,CT,45,415-416-4351,no,no,0,1,0
2090,NC,106,415-419-3196,no,yes,37,2,0
2091,CT,33,510-411-6211,no,no,0,2,0
2092,ND,68,408-391-8369,no,no,0,2,0
2093,WA,106,408-416-4464,no,no,0,0,0
2094,NV,141,415-347-1814,no,no,0,0,0
2095,CO,98,408-386-7337,no,no,0,0,0
2096,KS,94,510-375-8505,no,yes,28,0,0
2097,CO,65,510-407-5056,no,no,0,2,0
2098,MO,85,415-367-8924,no,no,0,1,0
2099,MA,71,510-419-5171,no,no,0,3,1
2100,NY,112,408-396-7687,no,yes,30,0,0
2101,AK,110,415-394-4548,no,no,0,0,0
2102,WI,111,415-382-6438,no,no,0,2,0
2103,NH,74,408-413-2194,no,no,0,2,1
2104,TN,105,510-366-2622,no,no,0,2,0
2105,NY,40,408-416-7591,no,no,0,0,0
2106,GA,128,408-355-2634,yes,yes,18,0,1
2107,MN,123,408-422-5350,no,no,0,2,1
2108,MI,122,510-329-2388,no,no,0,0,0
2109,ID,114,408-381-5273,no,yes,19,3,0
2110,CT,102,415-421-6694,no,yes,25,2,0
2111,NC,126,415-342-1702,no,no,0,0,0
2112,LA,150,415-381-4029,no,no,0,4,1
2113,NJ,60,408-335-2967,no,no,0,2,1
2114,TX,123,408-416-6594,no,no,0,3,0
2115,CA,138,510-388-6026,yes,no,0,0,1
2116,MD,29,510-367-1024,no,no,0,1,0
2117,WY,111,415-386-7118,no,no,0,4,0
2118,TX,37,510-346-2020,yes,no,0,0,1
2119,CA,111,408-329-9067,no,no,0,0,1
2120,UT,81,510-329-6144,no,no,0,1,0
2121,WA,46,510-332-1502,no,no,0,1,0
2122,MS,69,510-342-8320,no,yes,27,0,0
2123,OH,125,408-411-5748,no,no,0,1,0
2124,KS,43,415-381-9367,no,no,0,3,0
2125,RI,127,415-400-1280,no,yes,27,1,0
2126,IN,94,510-360-5794,no,no,0,1,0
2127,VT,46,408-373-3538,no,no,0,3,0
2128,MT,73,408-394-9942,no,yes,26,2,0
2129,CT,146,408-380-3329,no,yes,23,2,0
2130,NM,93,415-334-7618,no,no,0,1,0
2131,OH,52,408-327-9289,no,yes,31,1,0
2132,GA,202,510-351-2589,no,no,0,3,0
2133,MN,129,510-368-6892,no,yes,31,2,0
2134,CT,94,415-337-9303,no,no,0,1,0
2135,AL,100,415-377-5258,no,no,0,0,0
2136,WV,43,415-348-5767,no,no,0,1,0
2137,NH,130,415-373-3549,no,no,0,0,0
2138,WY,124,415-422-8344,no,no,0,3,0
2139,VA,92,510-411-2958,yes,no,0,3,1
2140,VT,48,415-384-2908,no,no,0,4,0
2141,OH,98,510-347-6393,no,yes,29,2,0
2142,MT,100,415-385-7148,no,no,0,1,1
2143,MA,79,415-419-2767,no,no,0,3,0
2144,VA,164,415-375-1746,no,no,0,1,0
2145,NM,105,415-362-7870,no,no,0,1,0
2146,AR,89,408-410-3725,yes,no,0,0,0
2147,NE,126,415-387-1535,no,no,0,3,1
2148,WY,96,408-329-2045,no,no,0,1,0
2149,IA,120,415-341-6743,no,yes,33,0,0
2150,SC,212,415-336-8343,no,no,0,2,1
2151,NC,72,415-368-5758,no,no,0,2,0
2152,HI,155,415-346-8362,yes,yes,26,1,0
2153,UT,89,415-345-9690,no,no,0,2,0
2154,WY,126,408-339-9798,yes,no,0,2,0
2155,AL,172,408-359-5731,no,no,0,2,1
2156,VA,75,415-373-2091,no,no,0,3,0
2157,WI,143,510-367-3439,no,no,0,2,0
2158,FL,166,510-367-1681,yes,no,0,0,1
2159,KS,132,415-420-9973,no,no,0,1,0
2160,NV,94,408-351-4025,yes,no,0,1,1
2161,NY,99,415-393-5897,no,no,0,0,0
2162,VA,136,415-384-7216,no,yes,35,1,0
2163,KS,119,415-384-4595,no,no,0,1,0
2164,NC,115,510-329-9667,yes,no,0,3,1
2165,MO,160,415-347-5063,no,no,0,2,0
2166,ND,166,510-345-8433,no,no,0,2,0
2167,CA,120,510-339-7602,no,no,0,1,0
2168,WV,173,415-332-1109,no,no,0,1,0
2169,IL,156,415-343-3296,no,no,0,0,0
2170,NY,70,415-366-2536,no,no,0,0,0
2171,NV,41,510-355-2293,no,no,0,1,0
2172,AL,132,408-350-9318,no,no,0,0,0
2173,KS,47,510-418-5300,yes,no,0,0,1
2174,ND,160,510-395-2626,no,no,0,1,0
2175,OK,180,415-402-7372,no,no,0,3,0
2176,UT,93,415-337-9710,no,no,0,2,0
2177,OH,109,415-363-4967,no,no,0,2,0
2178,WY,80,510-400-5389,no,no,0,0,0
2179,NM,54,415-416-9162,no,yes,24,2,0
2180,AL,121,415-414-6541,no,no,0,2,0
2181,DC,157,510-392-6647,no,yes,29,1,0
2182,ID,170,510-343-2465,no,yes,37,0,0
2183,AR,138,510-338-9171,no,no,0,3,0
2184,ID,92,415-405-4606,no,yes,31,1,0
2185,TX,126,415-386-9711,no,no,0,1,0
2186,NM,41,415-327-8495,no,no,0,3,1
2187,WA,167,415-416-5660,no,no,0,4,1
2188,UT,91,510-370-3032,no,no,0,2,0
2189,RI,127,510-331-8462,no,no,0,3,0
2190,NC,88,408-414-4037,no,yes,27,1,0
2191,RI,113,415-415-2865,no,no,0,1,0
2192,NY,78,510-362-2353,no,no,0,2,0
2193,TX,123,408-329-5114,no,no,0,2,0
2194,DE,136,408-351-1389,yes,yes,29,2,0
2195,MS,68,415-375-3668,no,yes,34,1,0
2196,OH,132,415-375-5414,no,yes,10,0,0
2197,LA,133,415-360-7079,no,no,0,2,0
2198,FL,127,415-344-9302,no,no,0,0,0
2199,WA,110,415-418-1775,no,no,0,2,0
2200,WV,121,510-401-2468,no,no,0,1,0
2201,NY,116,510-346-4984,no,no,0,2,0
2202,NE,112,415-351-2928,yes,yes,16,1,0
2203,PA,97,510-365-7774,yes,no,0,4,1
2204,MS,43,510-358-3691,no,no,0,2,0
2205,IN,110,415-364-9059,no,no,0,3,0
2206,VA,67,408-356-7208,no,no,0,1,0
2207,MN,166,408-333-5551,no,no,0,0,0
2208,DE,129,408-362-6528,no,no,0,1,0
2209,OR,103,510-394-2560,yes,no,0,3,0
2210,UT,71,415-367-3220,no,no,0,0,1
2211,CT,112,415-418-5708,no,yes,27,4,0
2212,AL,8,415-421-2245,no,yes,36,1,0
2213,TX,98,415-406-2242,no,no,0,0,1
2214,CT,90,415-347-6994,no,no,0,1,0
2215,MS,13,415-413-7468,no,no,0,0,1
2216,AR,58,415-389-6082,no,no,0,2,0
2217,CA,137,415-415-3689,no,yes,22,2,0
2218,MI,116,408-379-2503,no,no,0,5,1
2219,WV,94,415-396-1106,no,yes,28,3,0
2220,DE,87,415-379-4372,no,no,0,3,0
2221,FL,120,415-336-3738,no,no,0,2,0
2222,AK,97,415-380-2600,no,yes,24,0,0
2223,ID,134,415-345-4473,no,no,0,6,0
2224,OH,68,510-380-9990,no,no,0,2,0
2225,NH,93,408-411-1045,no,no,0,1,0
2226,MA,120,415-413-5306,no,no,0,1,0
2227,SC,41,408-417-6906,no,no,0,2,0
2228,OR,80,510-331-4807,no,no,0,2,0
2229,OH,83,415-376-5375,no,yes,25,2,0
